z_value,k_value
850776668173,258
894065825269,258
806981400122,258
835691691610,258
823689572979,258
140595986276,258
805741359480,258
840948823374,258
829826724250,258
833703017794,258
871549901553,258
826179813361,258
841145984596,258
808666645783,258
147607671563,258
831187014236,258
844526522095,258
908339785180,258
138311043149,258
140897274251,258
906397607876,258
900182038546,258
994060106576,258
807863903000,258
802429082338,258
832306349883,258
823590131710,258
858154930873,258
817158428953,258
893988799537,258
847924063681,258
849936344428,258
868784428342,258
893001535209,258
140244830633,258
23161205231,258
804931430845,258
846939935117,258
138170642779,258
993541836739,258
852333789226,258
827504808782,258
808267670917,258
896579614841,258
887555778493,258
892255424290,258
134172990220,258
810280977516,258
895128868055,258
138742245967,258
800296726870,258
844444130082,258
839852593374,258
165148149245,258
847884998192,258
843503040961,258
992227344541,258
828502131859,258
149006386288,258
890115812654,258
839345140849,258
879050017801,258
862234544941,258
993179054698,258
834375055507,258
850495030871,258
149949159008,258
825065465412,258
885038081324,258
920964009362,258
823009487475,258
846134278225,258
857824689476,258
919972886332,258
